rs,age
1,34
2,38
1,31
0,24
3,36
1,30
1,50
5,52
3,53
0,24
2,23
9,68
0,33
0,26
6,48
3,46
3,51
3,37
2,46
0,25
6,41
1,25
0,16
3,55
4,41
0,16
10,79
1,21
7,45
0,23
2,34
2,31
1,23
5,43
4,41
0,18
1,58
11,64
6,65
3,37
1,44
5,60
