age,rs
52,3
32,2
39,2
32,2
24,0
55,2
44,4
19,0
42,4
46,0
46,2
41,0
39,2
67,3
60,3
37,3
68,2
32,2
52,2
56,4
23,0
40,1
50,6
47,0
51,3
52,4
49,4
22,2
59,4
59,2
50,2
30,1
50,4
56,2
33,2
43,4
