rs,age
0,20
0,21
0,22
0,23
1,23
0,24
0,24
0,25
0,25
1,25
1,25
2,26
4,28
0,28
2,28
0,28
4,29
2,30
3,31
4,31
0,32
3,33
1,37
3,39
3,39
0,42
4,43
3,44
3,45
10,46
1,48
4,48
3,50
0,50
4,50
1,51
8,52
1,55
4,57
2,58
