rs,age
0,20
0,21
0,21
0,22
0,22
0,24
0,24
0,26
0,28
2,30
2,30
0,31
0,32
0,32
0,33
5,33
0,33
0,33
0,33
0,34
0,34
1,35
0,36
5,36
1,37
3,37
1,37
1,39
2,39
1,39
0,39
0,40
3,41
0,41
1,42
0,43
1,43
2,44
2,46
1,47
2,47
11,49
6,50
5,50
2,53
4,54
2,54
3,57
1,60
3,60
1,62
4,62
7,64
4,64
0,40
