age,rs
32,7
34,7
35,7
35,7
36,7
36,7
36,7
37,7
37,7
38,7
38,7
38,7
38,7
38,7
38,7
40,7
40,7
42,7
42,7
42,7
43,7
43,7
43,7
44,7
45,7
46,7
46,7
47,7
47,7
47,7
48,7
48,7
48,7
51,7
51,7
52,7
53,7
54,7
56,7
56,7
56,7
58,7
60,7
62,7
65,7
65,7
65,7
65,7
67,7
67,7
69,7
69,7
70,7
74,7
76,7
30,8
33,8
34,8
35,8
35,8
35,8
36,8
37,8
37,8
38,8
38,8
40,8
40,8
40,8
41,8
42,8
42,8
43,8
43,8
44,8
44,8
45,8
45,8
46,8
46,8
46,8
47,8
48,8
49,8
50,8
51,8
51,8
51,8
51,8
53,8
55,8
55,8
55,8
56,8
59,8
60,8
60,8
62,8
62,8
63,8
63,8
65,8
66,8
71,8
71,8
72,8
84,8
30,9
34,9
36,9
38,9
40,9
42,9
42,9
43,9
45,9
46,9
46,9
48,9
48,9
51,9
51,9
51,9
52,9
53,9
54,9
55,9
55,9
59,9
61,9
63,9
64,9
67,9
71,9
72,9
77,9
34,10
36,10
37,10
39,10
40,10
43,10
43,10
44,10
45,10
45,10
46,10
46,10
47,10
48,10
48,10
49,10
49,10
52,10
53,10
53,10
54,10
55,10
55,10
55,10
56,10
62,10
62,10
63,10
63,10
64,10
65,10
76,10
79,10
85,10
85,10
87,10
42,11
46,11
46,11
46,11
48,11
49,11
49,11
51,11
51,11
53,11
55,11
55,11
56,11
56,11
59,11
60,11
61,11
63,11
63,11
64,11
64,11
69,11
86,11
35,12
36,12
38,12
41,12
42,12
43,12
43,12
44,12
45,12
45,12
52,12
54,12
56,12
57,12
57,12
60,12
62,12
79,12
42,13
45,13
47,13
47,13
48,13
49,13
50,13
51,13
51,13
52,13
53,13
54,13
54,13
55,13
55,13
56,13
58,13
58,13
58,13
59,13
63,13
64,13
65,13
65,13
71,13
71,13
74,13
75,13
79,13
87,13
43,14
45,14
46,14
47,14
48,14
48,14
53,14
58,14
58,14
60,14
60,14
64,14
67,14
43,15
46,15
49,15
51,15
55,15
59,15
59,15
69,15
71,15
28,16
50,16
52,16
54,16
55,16
55,16
58,16
60,16
63,16
64,16
67,16
67,16
71,16
71,16
86,16
49,17
50,17
54,17
55,17
56,17
62,17
63,17
50,18
52,18
53,18
55,18
55,18
57,18
59,18
62,18
64,18
65,18
69,18
78,18
48,19
57,19
53,20
58,20
59,20
59,20
60,20
76,20
58,21
59,21
68,21
87,21
54,22
82,22
59,23
69,23
71,23
84,23
49,24
87,24
53,25
66,26
93,26
65,27
70,27
71,27
63,28
70,29
56,32
79,42
79,46
77,80
