age,rs
24,1
25,0
18,0
24,0
42,2
35,2
55,6
45,2
52,0
22,0
35,0
74,3
21,0
52,4
56,3
61,3
55,3
41,2
33,0
21,0
26,0
36,2
33,2
22,0
24,0
78,3
19,0
20,0
59,2
26,0
34,1
52,5
45,2
34,0
56,1
19,0
49,2
33,2
36,0
32,0
36,0
66,4
42,0
33,2
23,0
18,0
24,0
59,4
50,3
32,1
28,0
18,0
18,0
38,0
54,1
61,4
37,1
33,0
19,0
18,0
34,1
38,1
23,0
17,0
45,4
33,2
34,1
