rs,age
7,78
7,78
7,78
0,79
0,79
1,79
1,79
1,79
1,79
2,79
2,79
2,79
3,79
3,79
4,79
4,79
4,79
4,79
4,79
5,79
5,79
5,79
5,79
6,79
6,79
6,79
7,79
7,79
8,79
9,79
9,79
9,79
11,79
0,80
0,80
1,80
2,80
2,80
2,80
2,80
2,80
2,80
3,80
3,80
3,80
4,80
4,80
4,80
4,80
4,80
5,80
5,80
5,80
6,80
6,80
6,80
7,80
8,80
11,80
0,81
0,81
0,81
1,81
1,81
1,81
2,81
2,81
3,81
5,81
5,81
5,81
6,81
6,81
6,81
6,81
7,81
7,81
7,81
7,81
8,81
0,82
0,82
1,82
2,82
3,82
3,82
4,82
4,82
5,82
5,82
6,82
6,82
7,82
8,82
8,82
12,82
0,83
1,83
2,83
2,83
2,83
3,83
3,83
4,83
4,83
4,83
5,83
5,83
5,83
6,83
6,83
7,83
8,83
9,83
0,84
2,84
2,84
3,84
4,84
4,84
4,84
6,84
6,84
7,84
7,84
8,84
8,84
0,85
5,85
5,85
6,85
7,85
8,85
8,85
9,85
10,85
0,86
1,86
2,86
4,86
4,86
4,86
5,86
5,86
5,86
6,86
9,86
0,87
2,87
2,87
5,87
5,87
6,87
7,87
9,87
6,88
0,89
1,89
5,89
6,89
7,89
7,89
3,90
3,90
4,90
11,90
3,91
5,91
7,91
1,92
4,92
7,92
1,93
4,93
9,93
5,96
2,98
4,99
5,99
7,100
7,100
4,102
