rs,age
6,42
10,45
11,55
0,24
8,41
0,22
14,48
5,44
0,23
0,27
3,37
7,46
0,21
4,44
1,29
13,56
0,25
0,22
8,65
0,25
0,20
11,57
1,30
1,27
4,37
7,46
0,22
0,25
12,56
2,35
1,28
10,59
7,37
0,25
0,17
6,35
0,20
0,24
