age,rs
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
20,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,1
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,2
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,1
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,0
24,1
24,0
24,0
24,0
24,0
24,0
24,0
24,0
25,0
25,0
25,1
25,0
25,0
25,0
25,1
25,0
25,0
25,0
25,0
25,0
25,0
25,0
25,0
25,0
25,0
25,0
25,1
25,0
25,0
25,0
25,0
25,1
25,0
25,0
25,0
25,0
25,0
25,0
25,0
25,0
25,0
26,0
26,0
26,0
26,0
26,0
26,0
26,1
26,0
26,0
26,1
26,0
26,0
26,0
26,3
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,1
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,1
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
26,0
27,1
27,0
27,0
27,0
27,0
27,2
27,3
27,0
27,0
27,0
27,0
27,0
27,0
27,0
27,1
27,0
27,0
27,0
27,0
27,0
27,1
27,1
27,0
27,0
27,0
27,0
27,0
27,0
27,2
27,0
27,0
27,0
27,0
27,1
27,0
27,0
27,0
27,1
27,0
27,1
27,0
27,0
27,2
27,0
27,0
28,0
28,0
28,0
28,0
28,3
28,1
28,3
28,0
28,0
28,1
28,2
28,2
28,2
28,0
28,0
28,0
28,0
28,0
28,0
28,0
28,1
28,0
28,0
28,0
28,1
28,0
28,1
28,0
28,4
28,1
28,1
28,1
28,0
28,0
28,0
28,0
28,1
28,0
28,0
28,0
29,0
29,0
29,1
29,1
29,0
29,1
29,0
29,0
29,0
29,0
29,1
29,0
29,0
29,0
29,0
29,3
29,0
29,0
29,0
29,0
29,0
29,2
29,2
29,0
29,0
29,2
29,1
29,0
29,0
29,0
29,0
29,0
29,0
29,0
29,0
29,0
30,0
30,0
30,0
30,1
30,0
30,1
30,1
30,0
30,2
30,1
30,0
30,3
30,1
30,0
30,0
30,1
30,0
30,0
30,0
30,0
30,0
30,3
30,0
30,0
30,4
30,0
30,3
30,0
30,0
30,2
30,0
30,3
30,1
30,1
30,0
30,0
30,0
30,0
31,0
31,0
31,1
31,0
31,0
31,0
31,0
31,3
31,0
31,0
31,1
31,0
31,0
31,0
31,0
31,1
31,0
31,0
31,4
31,0
31,2
31,0
31,0
31,2
31,2
31,0
31,2
31,0
31,0
31,0
31,0
31,0
31,0
31,2
31,0
31,0
31,3
31,0
31,0
31,1
31,1
31,0
32,2
32,0
32,0
32,0
32,0
32,1
32,0
32,0
32,0
32,0
32,0
32,0
32,0
32,0
32,1
32,3
32,0
32,0
32,0
32,0
32,1
32,0
32,0
32,1
32,0
32,1
32,0
32,0
32,0
32,1
32,3
32,0
32,0
32,1
32,1
32,1
32,3
32,0
32,5
32,1
33,2
33,0
33,0
33,1
33,2
33,0
33,1
33,0
33,3
33,2
33,3
33,0
33,0
33,0
33,1
33,0
33,1
33,0
33,0
33,0
33,1
33,1
33,2
33,0
33,0
33,2
33,0
33,1
33,0
33,2
33,0
33,1
33,2
33,0
33,1
33,0
33,0
