age,rs
67,0
67,0
67,0
67,0
67,2
67,1
67,0
67,0
67,0
67,0
68,13
68,19
68,5
68,6
68,1
68,1
68,1
68,1
68,7
68,3
68,2
68,1
68,7
68,0
68,2
68,7
68,10
68,3
68,0
68,3
68,6
68,0
68,1
68,1
68,6
68,1
68,2
68,0
68,0
68,0
68,1
68,0
69,7
69,1
69,13
69,0
69,7
69,15
69,3
69,6
69,18
69,2
69,1
69,6
69,0
69,12
69,18
69,0
69,0
69,6
69,6
69,4
69,0
69,0
69,0
69,0
69,0
69,0
70,3
70,9
70,6
70,8
70,0
70,1
70,1
70,0
70,2
70,2
70,1
70,1
70,5
70,8
70,8
70,3
70,0
70,5
70,1
70,1
70,4
70,1
70,9
70,0
70,0
70,0
70,14
70,2
70,0
70,0
70,0
70,6
70,0
71,3
71,4
71,9
71,1
71,8
71,6
71,1
71,1
71,8
71,1
71,7
71,0
71,1
71,15
71,0
71,0
71,12
71,2
71,4
71,0
71,0
71,0
71,1
71,0
71,0
71,0
71,0
71,0
72,3
72,1
72,8
72,3
72,10
72,3
72,13
72,0
72,9
72,0
72,0
72,1
72,8
72,13
72,0
72,1
72,1
72,0
72,7
72,0
72,0
72,0
72,0
73,1
73,7
73,0
73,6
73,1
73,0
73,7
73,9
73,3
73,2
73,9
73,0
73,1
73,0
73,0
73,0
73,0
73,0
73,0
74,6
74,1
74,1
74,4
74,0
74,2
74,8
74,4
74,3
74,0
74,5
74,8
74,1
74,5
74,0
74,0
74,18
74,2
74,1
74,0
74,0
74,0
75,3
75,1
75,18
75,1
75,4
75,4
75,3
75,0
75,3
75,4
75,1
75,1
75,7
75,1
75,6
75,10
75,0
75,0
75,0
75,0
75,0
75,0
75,0
75,0
75,0
75,0
75,0
76,1
76,2
76,2
76,15
76,18
76,0
76,1
76,1
76,3
76,1
76,2
76,1
76,7
76,1
76,0
76,3
76,1
76,1
76,12
76,0
76,0
76,1
76,1
76,0
76,0
76,1
76,0
76,0
77,6
77,3
77,1
77,17
77,1
77,1
77,8
77,6
77,1
77,1
77,0
77,5
77,1
77,6
77,0
77,10
77,0
77,0
77,0
77,0
77,0
77,0
77,0
78,2
78,2
78,5
78,3
78,2
78,1
78,1
78,0
78,7
78,5
78,3
78,10
78,1
78,1
78,1
78,6
78,0
78,0
78,0
78,0
78,0
78,0
79,3
79,1
79,3
79,0
79,6
79,3
79,2
79,8
79,2
79,4
79,0
79,0
79,1
79,0
79,0
79,0
79,0
80,1
80,1
80,10
80,6
80,1
80,1
80,11
80,1
80,0
80,0
80,0
80,2
80,1
80,0
80,1
80,0
80,0
80,5
80,0
80,0
