age,rs
76,13
68,4
67,0
60,7
57,11
56,11
51,9
51,10
51,10
49,11
43,8
43,10
42,8
40,10
39,3
39,7
38,6
38,9
33,6
36,3
36,5
36,10
32,6
31,3
34,8
31,5
29,5
29,0
29,4
29,8
29,5
25,1
25,0
27,1
24,1
27,2
26,2
25,1
20,0
23,2
23,2
20,0
19,0
21,2
21,0
21,0
20,0
20,0
17,0
19,0
19,0
19,0
19,0
19,0
16,0
19,0
18,0
18,0
17,0
17,0
17,0
17,0
17,0
16,0
16,0
16,0
16,0
16,0
15,0
15,0
15,0
15,0
15,0
14,0
14,0
14,0
14,0
14,0
