age,rs
39,8
39,8
39,8
40,8
41,8
42,8
45,8
45,8
46,8
48,8
51,8
52,8
55,8
55,8
57,8
57,8
58,8
60,8
60,8
61,8
62,8
65,8
65,8
65,8
66,8
43,9
47,9
50,9
50,9
51,9
52,9
53,9
55,9
57,9
63,9
76,9
78,9
38,10
48,10
58,10
61,10
37,11
52,11
59,11
63,11
64,11
49,12
57,12
64,12
88,12
43,14
67,14
