rs,age
5,83
5,83
6,83
6,83
6,83
6,83
6,83
7,83
9,83
0,84
2,84
2,84
3,84
3,84
3,84
3,84
3,84
4,84
4,84
4,84
5,84
5,84
5,84
5,84
6,84
6,84
6,84
6,84
7,84
7,84
1,85
2,85
3,85
3,85
3,85
4,85
4,85
4,85
4,85
6,85
6,85
6,85
6,85
8,85
0,86
0,86
0,86
2,86
3,86
3,86
4,86
5,86
6,86
6,86
7,86
8,86
8,86
8,86
9,86
0,87
1,87
2,87
2,87
4,87
4,87
4,87
4,87
5,87
5,87
6,87
6,87
7,87
7,87
7,87
8,87
0,88
2,88
3,88
4,88
5,88
5,88
5,88
5,88
6,88
6,88
6,88
7,88
7,88
8,88
8,88
8,88
1,89
1,89
2,89
3,89
3,89
6,89
7,89
8,89
1,90
1,90
2,90
4,90
7,90
7,90
7,90
0,91
2,91
2,91
2,91
6,91
6,91
9,91
9,91
3,92
4,92
4,92
2,93
4,93
1,97
6,97
4,98
1,100
5,100
