age,rs
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
19,0
20,0
20,0
20,0
20,0
21,0
21,0
21,0
21,0
21,0
21,0
22,0
22,0
22,0
22,0
22,0
22,0
23,0
23,0
24,0
24,0
25,0
26,0
26,0
29,0
35,0
35,0
36,0
36,0
36,0
37,0
39,0
49,0
54,0
63,0
63,0
63,0
16,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
17,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
18,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
19,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
20,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
21,1
22,1
22,1
22,1
22,1
22,1
22,1
22,1
23,1
23,1
23,1
23,1
25,1
25,1
27,1
27,1
29,1
30,1
31,1
34,1
35,1
37,1
38,1
39,1
40,1
40,1
45,1
49,1
56,1
59,1
60,1
63,1
66,1
68,1
69,1
74,1
76,1
18,2
18,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
20,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
21,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
26,2
26,2
26,2
26,2
26,2
26,2
26,2
27,2
27,2
27,2
28,2
30,2
30,2
31,2
31,2
32,2
32,2
32,2
33,2
33,2
34,2
37,2
41,2
43,2
44,2
44,2
47,2
49,2
50,2
51,2
53,2
53,2
59,2
63,2
63,2
64,2
65,2
66,2
66,2
66,2
75,2
20,3
20,3
20,3
21,3
21,3
21,3
21,3
21,3
21,3
21,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
22,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
24,3
24,3
24,3
24,3
24,3
24,3
24,3
24,3
24,3
24,3
24,3
24,3
24,3
24,3
25,3
25,3
25,3
25,3
25,3
25,3
25,3
25,3
25,3
25,3
25,3
25,3
26,3
26,3
26,3
26,3
26,3
26,3
26,3
26,3
26,3
26,3
26,3
27,3
27,3
27,3
27,3
27,3
27,3
27,3
27,3
27,3
28,3
28,3
28,3
29,3
30,3
30,3
30,3
31,3
31,3
32,3
32,3
32,3
32,3
32,3
35,3
36,3
38,3
39,3
46,3
49,3
50,3
51,3
51,3
52,3
54,3
55,3
55,3
55,3
58,3
63,3
63,3
66,3
74,3
76,3
76,3
76,3
21,4
22,4
22,4
22,4
23,4
23,4
23,4
23,4
24,4
24,4
24,4
24,4
24,4
24,4
24,4
25,4
25,4
25,4
25,4
25,4
25,4
25,4
25,4
25,4
25,4
25,4
25,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
26,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
27,4
28,4
28,4
28,4
28,4
29,4
29,4
29,4
29,4
29,4
29,4
29,4
30,4
30,4
31,4
31,4
32,4
32,4
32,4
32,4
32,4
32,4
33,4
33,4
34,4
34,4
35,4
35,4
37,4
37,4
38,4
38,4
38,4
38,4
39,4
39,4
40,4
40,4
41,4
41,4
43,4
43,4
45,4
47,4
47,4
48,4
49,4
50,4
51,4
51,4
53,4
54,4
62,4
62,4
63,4
63,4
68,4
76,4
76,4
76,4
76,4
23,5
24,5
24,5
25,5
25,5
25,5
25,5
26,5
26,5
26,5
26,5
26,5
27,5
27,5
27,5
27,5
27,5
27,5
27,5
27,5
27,5
27,5
27,5
28,5
28,5
28,5
28,5
28,5
28,5
28,5
28,5
28,5
28,5
28,5
28,5
28,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
30,5
30,5
30,5
30,5
30,5
30,5
30,5
30,5
30,5
31,5
31,5
31,5
31,5
31,5
31,5
31,5
31,5
31,5
31,5
31,5
32,5
32,5
32,5
32,5
32,5
33,5
33,5
33,5
33,5
33,5
33,5
33,5
33,5
34,5
34,5
34,5
34,5
34,5
35,5
36,5
36,5
37,5
37,5
37,5
37,5
39,5
39,5
39,5
40,5
42,5
44,5
45,5
46,5
46,5
47,5
47,5
47,5
48,5
48,5
49,5
50,5
51,5
51,5
51,5
51,5
54,5
54,5
55,5
56,5
56,5
59,5
60,5
60,5
61,5
61,5
63,5
63,5
63,5
63,5
63,5
64,5
67,5
69,5
76,5
76,5
76,5
76,5
76,5
76,5
76,5
76,5
76,5
76,5
26,6
26,6
27,6
27,6
27,6
28,6
28,6
28,6
28,6
29,6
29,6
29,6
29,6
30,6
30,6
30,6
30,6
30,6
30,6
31,6
31,6
31,6
31,6
31,6
31,6
31,6
31,6
31,6
31,6
32,6
32,6
32,6
32,6
32,6
32,6
33,6
33,6
33,6
33,6
33,6
33,6
33,6
34,6
34,6
34,6
34,6
34,6
34,6
34,6
35,6
35,6
35,6
35,6
35,6
35,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
37,6
37,6
37,6
37,6
37,6
38,6
38,6
38,6
39,6
39,6
39,6
39,6
39,6
39,6
39,6
40,6
40,6
40,6
40,6
41,6
41,6
41,6
42,6
43,6
43,6
43,6
45,6
45,6
46,6
46,6
47,6
47,6
47,6
47,6
48,6
48,6
49,6
49,6
49,6
50,6
51,6
52,6
52,6
53,6
53,6
53,6
54,6
54,6
54,6
55,6
56,6
56,6
56,6
56,6
56,6
56,6
57,6
58,6
58,6
59,6
59,6
59,6
60,6
61,6
62,6
63,6
63,6
63,6
63,6
63,6
63,6
65,6
66,6
66,6
