age,rs
41,2
25,2
53,5
28,2
37,4
35,3
49,2
34,1
22,2
51,2
22,1
48,2
18,0
23,0
28,2
24,2
20,0
20,0
29,2
26,1
22,1
20,0
31,2
31,2
55,3
59,2
51,2
22,0
42,2
18,0
63,6
34,2
30,2
33,1
47,1
54,3
21,1
37,1
27,1
45,2
33,2
28,0
20,0
35,2
67,2
30,2
33,5
23,1
26,0
38,3
57,5
21,0
27,1
31,3
18,0
21,1
27,1
31,2
