rs,age
7,55
3,34
3,40
4,40
5,59
2,26
3,27
11,86
5,39
5,86
8,65
3,34
4,54
1,22
4,70
5,51
4,52
1,27
7,46
10,68
5,49
5,71
3,52
4,38
6,58
1,22
9,65
1,27
3,51
3,54
6,56
4,43
3,57
3,48
1,48
2,27
7,58
2,31
5,53
1,22
2,35
