rs,age
1,53
7,53
4,53
1,53
13,53
0,53
7,53
1,53
4,53
9,53
8,53
8,53
6,53
0,53
12,53
0,53
1,53
0,53
0,53
8,54
3,54
9,54
0,54
0,54
11,54
5,54
8,54
1,54
5,54
7,54
0,54
3,54
2,54
2,54
0,54
1,54
7,54
2,54
4,54
1,54
0,54
0,54
0,54
0,55
2,55
4,55
1,55
1,55
3,55
2,55
7,55
7,55
7,55
0,55
0,55
0,55
2,55
2,55
0,55
4,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
0,55
2,56
1,56
3,56
1,56
3,56
0,56
3,56
1,56
1,56
12,56
14,56
3,56
1,56
1,56
1,56
12,56
0,56
0,56
0,56
1,56
0,56
0,56
0,56
0,56
0,56
0,57
7,57
5,57
8,57
0,57
0,57
6,57
0,57
1,57
0,57
0,57
1,57
0,57
0,57
0,57
2,58
8,58
7,58
14,58
2,58
0,58
2,58
1,58
3,58
1,58
1,58
4,58
1,58
1,58
0,58
1,58
7,58
5,58
1,58
0,58
0,58
0,58
0,58
0,58
0,58
0,58
3,59
3,59
3,59
10,59
1,59
0,59
1,59
6,59
3,59
2,59
7,59
4,59
1,59
0,59
0,59
1,59
7,59
0,59
2,59
4,59
0,59
0,59
0,59
0,59
9,60
7,60
5,60
4,60
6,60
13,60
2,60
2,60
1,60
1,60
8,60
4,60
0,60
3,60
0,60
1,60
1,60
4,60
0,60
0,60
2,60
0,60
0,60
0,60
1,61
6,61
8,61
7,61
0,61
4,61
1,61
2,61
3,61
1,61
4,61
9,61
3,61
0,61
2,61
12,61
1,61
0,61
6,61
2,61
3,61
0,61
6,61
0,61
0,61
0,61
0,62
0,62
1,62
14,62
2,62
1,62
12,62
0,62
1,62
1,62
15,62
1,62
3,62
0,62
4,62
0,62
12,62
18,62
7,62
4,62
1,62
0,62
0,62
0,62
0,62
0,62
7,62
0,62
0,62
0,62
0,62
0,62
0,62
2,63
3,63
0,63
1,63
2,63
0,63
1,63
8,63
0,63
3,63
16,63
4,63
0,63
11,63
10,63
9,63
0,63
6,63
9,63
5,63
1,63
0,63
4,63
10,63
0,63
6,63
1,63
0,63
1,64
1,64
8,64
8,64
5,64
0,64
5,64
2,64
0,64
4,64
0,64
0,64
0,64
0,64
2,65
0,65
5,65
10,65
1,65
3,65
10,65
2,65
1,65
3,65
3,65
1,65
2,65
0,65
0,65
0,65
3,65
3,65
0,65
2,65
0,65
0,65
0,65
0,65
13,66
1,66
1,66
0,66
1,66
2,66
14,66
3,66
1,66
7,66
0,66
3,66
2,66
6,66
0,66
3,66
1,66
0,66
7,66
0,66
0,66
0,66
1,66
0,66
0,66
6,67
1,67
5,67
2,67
0,67
10,67
2,67
