rs,age
1,27
8,56
3,32
7,48
3,36
1,24
5,45
3,33
7,26
1,16
4,28
4,42
3,27
5,65
1,56
4,39
1,26
5,55
8,37
1,18
2,68
3,63
0,69
5,65
6,59
5,57
12,47
2,45
7,70
6,76
1,50
5,27
4,64
6,56
8,74
9,51
3,47
8,42
12,39
7,77
6,71
8,60
3,53
7,50
5,74
3,51
5,52
