rs,age
3,26
0,40
1,22
0,25
6,36
8,44
6,38
0,29
3,27
3,33
4,27
1,44
1,29
2,43
2,22
1,26
0,25
0,31
1,25
4,39
5,37
1,22
0,21
2,42
3,44
0,24
0,27
0,23
0,33
4,32
0,29
5,44
2,30
0,30
4,37
0,34
2,21
3,27
1,24
0,15
1,21
1,21
2,26
1,17
3,29
2,30
7,39
0,39
0,22
0,20
1,23
1,20
0,16
0,21
0,27
1,21
0,16
2,36
1,18
0,22
0,22
2,32
0,25
0,17
0,37
1,43
0,29
0,18
0,17
0,26
0,17
0,39
