rs,age
1,15
0,15
1,15
0,15
1,16
1,16
1,17
0,17
1,18
0,19
1,20
1,21
2,22
2,23
1,23
2,24
2,24
1,25
1,26
1,27
1,27
0,27
2,28
0,28
1,28
3,28
2,30
3,31
6,34
1,36
0,36
2,37
3,38
4,38
1,40
7,41
2,42
1,43
1,45
1,45
3,46
5,47
6,48
2,51
2,51
3,51
5,55
2,55
4,56
3,58
4,59
3,66
1,20
1,30
0,30
0,30
2,35
2,45
2,60
