age,rs
33,6
28,3
27,4
27,3
32,5
38,4
26,4
20,1
45,4
20,1
35,2
43,1
30,3
24,1
33,4
33,7
41,9
24,2
23,2
27,3
15,1
49,5
34,7
40,8
22,1
36,8
19,0
49,5
27,3
34,7
28,2
34,2
23,1
44,4
37,7
42,7
37,10
35,7
28,2
41,6
19,1
26,0
31,0
31,5
35,3
24,2
36,4
20,7
